smiles	pred_logP	target_logP
CCCC(CC)CC(C=CCC1(CC2CCC2)CC1C)CC	5.218349456787109	[5,5.5]
C=CC1CC(C2(CS)CCC2)C(C=N)C1CC1(C)CC1	5.3577351570129395	[5,5.5]
CC1CC1(CC=CCC1(C)CC1)C1CC1S	5.464535236358643	[5,5.5]
C=CC1(CC)C(CC2CC2)C1(C)C1(CC=O)CCC1	5.246426582336426	[5,5.5]
CCC1(C(C)CC2CCC2N)C(C)C1CC1(CS)CC1	5.094791889190674	[5,5.5]
CC(CC1(O)CC1C)C(CC=N)C1CCCC1C1C(C)C(N)C(I)C1C1CC1	5.181384086608887	[5,5.5]
C=CCC1(CCC(C)(CN=N)C2CC2F)CC1	5.211834907531738	[5,5.5]
CCCC1C(C)C1(CC1CCC1N)C1(CC2CCC2C=N)CCC1	5.405346870422363	[5,5.5]
CC1CC1CCC1(C2C(CC3CC3C)C2NI)CC1C	5.172433853149414	[5,5.5]
CCC(CCC1(C2(CC3(CC=O)CC3)CC2)CC1)C1CCCC1	5.452099323272705	[5,5.5]
CCCCCC(C)CC(C1CC1)C1(CC2C(CCN)CCC2C2CCCC2)CC1C	5.178294658660889	[5,5.5]
CCCC1(C2CCC(C=O)C2C(CC=N)C2CC2)CC1C	5.246735572814941	[5,5.5]
CC1(CCC(NCl)C2(C(C)(C)CC=N)CC2)CCC1C1CCCC1	5.150296211242676	[5,5.5]
C=CC1(CF)C(C)C1C=CCCCC	5.3050737380981445	[5,5.5]
C=CC1CCC(N)C1C(CC)C(C)CC(CC1(C)CC1)C1CC1	5.183817386627197	[5,5.5]
CCCCC(C(C)CCC1(CC2CC2C)C(C)C1C)C1CC1	5.279732704162598	[5,5.5]
CC(C)CC1CCC(CC2(C)CC2)C1C1(CCC2CC2C)CC1	5.287762641906738	[5,5.5]
C=CC1=NC=C(C=CN(C=CCCCC)CCC)C(C)CCC(C)C=C1	5.190276145935059	[5,5.5]
CCCCC(C1CC1C=O)C1(C=NN=CCC(C)F)CC1	5.2667012214660645	[5,5.5]
C=CCC(C=O)C1(C2CCC(C(C)CC=N)C2CC2CCC2)CC1	5.214076519012451	[5,5.5]
C=CC(C)C(CCC1(C=C)CCC1)C(=O)SCC1CC1C	5.28188943862915	[5,5.5]
C=CC1C(C)C1(C=C)CC1CCC(CC2CCC2)C1C	5.240069389343262	[5,5.5]
C=CC1(CCCC#CCCC2(C)CC2)CC1	5.293201446533203	[5,5.5]
C=CCC(C1CC1)C1(C(CNC=C)C2CCCC2[SH]=O)CC1CCCC	5.179421424865723	[5,5.5]
C#CC1CC(CC)C(NCC(S)(CC=C)CC=C)C1C1CCCC1	5.039012908935547	[5,5.5]
C=CC1=CCN=C(N2C(CC=N)=CC2=NC(C=O)C=C(C=C)NN)C=C1	5.245824813842773	[5,5.5]
CC1CC=NCC(C)(C)CC2(CCC2)CC2(CCC2S)CC2CCC2CC1C1CC1	5.1177568435668945	[5,5.5]
CC=CC(C=CC=CF)=C(C)C=CN	5.2712202072143555	[5,5.5]
C=CC1CCCC1CC1(C(CCCC=N)C(C)CC)CC1C	5.1536455154418945	[5,5.5]
C#CC(CC(CC1(CC=O)CC1C)C(C)CC1CC1)C1CC1	5.381463050842285	[5,5.5]
CCC(CC#N)C1(CC2CCCC2C=NCCC2CC2)CC1C	5.229973793029785	[5,5.5]
CCC(CCC1(CC=O)CC1)CC(C=O)C1(C(C)CC2CC2)CC1	5.285357475280762	[5,5.5]
C=CC(NCl)C12NC=C(C=O)CC3(C)C=C4NN5C=CCC(=C1C5=O)N(C3)C(=O)N42	5.27116584777832	[5,5.5]
C#CC(=O)C1C(S)C1NC1(CNCC2(C=CC(=O)CC(CC)CCCC)CC2)CCC1	5.20711088180542	[5,5.5]
C=CC=CN(CC=C(C=C)C(C)C=C)C(=O)C=O	5.138891220092773	[5,5.5]
C=CN=CCC1(C2(CCCC)CC2C)CC1C	5.054442405700684	[5,5.5]
C=CC1C(C)C1(CC)C1CCC(Br)C1C1CCCC1S	5.126666069030762	[5,5.5]
C=CCC1(CC=NC=C(C=C)C2CCCC2C)CC1	5.199483871459961	[5,5.5]
C=CCCC=C(C=N)NN(C=C)N=CC=CC=CNN(C=C)CC	5.271377086639404	[5,5.5]
C#CCC(CC=CC(C)C(CS)CCC)CCC1(CC=O)CC1	5.354471683502197	[5,5.5]
C=CCC1(CC)CCC1CC1(CC)CC1C	5.114153861999512	[5,5.5]
C=CC1CC1(C=C)C(CC=CC)CCC1CC1	5.227843284606934	[5,5.5]
NC1CCC12CCC1(CC1CC1CCC1)C1CC12	5.139623641967773	[5,5.5]
C=CN(Br)N1C2CC2C(C=CC=O)=CC=CC(=C)NN1C=NC=CO	5.199032783508301	[5,5.5]
C=CC1C(Cl)CC1C1(CCC2CC2C)C(C)C1NCCC1CC1	5.375204086303711	[5,5.5]
CC(CC1(C)CC1)CC1(CCC(C=O)C(C)CC2(C)CC2)CCC1	5.27009391784668	[5,5.5]
C=CCC1(C(C)(C)CC#N)CC1(C)CC1(C)CCC1	5.272558689117432	[5,5.5]
C=CN(C=N)N1C2=CC=CC3CCCC3CN(C(=N)C(N)=O)C=CN(N)CN2CC1C	5.102683067321777	[5,5.5]
C=CC1(CCC(C)C)C(C2CCCC2CCC)C1(C)CC1CCC1	5.256816864013672	[5,5.5]
C=CNCC(C)CC1NC(I)C=C(C=O)C=CCC=CC(C=C)C1=O	5.264149188995361	[5,5.5]
C=CC1CC1CC1(C2CCCC2C(C)CCCC)CC1	5.247437477111816	[5,5.5]
CCCCC(CC(CC)CC(C)(C)CC1(C)CC1)C1(CCC2CC2)CC1	5.213014602661133	[5,5.5]
CCC(C=O)CCC1(C2CCC3CCC4(CCC4)C32)CCC1	5.257273197174072	[5,5.5]
C#CCC1(C2CCCC2)C(C=C)C1(C)C(=O)CC	5.153736591339111	[5,5.5]
C=CCC1(CCC(C2CC2)C2C(F)CC2C2CCCC2)CC1	5.397665977478027	[5,5.5]
CC1C(C=CC2CCC2S)CC=CCC12CCC2	5.472491264343262	[5,5.5]
CCC(CC=N)CC1(C2CC2(CCC2CC2)CC2CCC2CC2(N)CC2)CC1N	5.212395668029785	[5,5.5]
C=CCC1(CC2(C(=O)CCC3CC3)CC2C)CC1CC1CCC1	5.292584419250488	[5,5.5]
CC(CCC1(C=CCC2CC2C)CC1C=O)CC1(C)CCC1	5.122455596923828	[5,5.5]
C=CC=CC(CN1SCC2(CCC2)C1=O)=C(CC)C(C)CC=N	5.2048726081848145	[5,5.5]
C=CC1(CCC2CCC2)C(C2CC2CCCC)C1(C)CCC	5.188076019287109	[5,5.5]
CC1(C)CCC(C)(CC2(F)CCC2O)CCC(C2CC2)CC2(CC2)C1	5.363252639770508	[5,5.5]
O=CN1N2C=C(F)C34C=CC5=CC(=CF)N5C5=NC=C(C=CN5C123)C4F	5.335681438446045	[5,5.5]
C=CC(C)(CC=CCC(C)CC(C=O)C1CC1)C[SH]=O	5.206851959228516	[5,5.5]
C=CC1(CCC2(C)CC2)C(C)C1C(CC1CCC1)C1CC1	5.31068754196167	[5,5.5]
C=CC(CC)=C(NC(C=C)C=C(C=N)C=O)C1CCC1	5.259811878204346	[5,5.5]
C=CC=NCC1(C2CC(C3CCC3CCC)C2C=C)CC1	5.255335330963135	[5,5.5]
CC=CC1CCC1(CCC)CCCC(C)=CC	5.227486610412598	[5,5.5]
CC(C)CC1(CC2(CC3CCCC3)CC2C)C(C)C1CC1CC1	5.311938285827637	[5,5.5]
N=NC12CC=CC=CC(C1)C2C1CC1C1CCCC1	5.276216983795166	[5,5.5]
NN1C=CC(n2cc[nH]2)CC=C2C=CC=CNC=CC=C(F)C1=NC2	5.163656711578369	[5,5.5]
C=CC1CC(CC2CCC2)C1C1CCC(CC2CCC2)C1C=C	5.182682514190674	[5,5.5]
C#CC1CCC2CC(C3CC3)CC(C)C(C3CC3)CC12	5.11870002746582	[5,5.5]
C=CC=C1C2=CN1C1=CN(N)N(S)C2CCC=NC(S)C(C=C)=CN1	5.267190933227539	[5,5.5]
C=CC1CCCC1C1CCC1C1(CCC)CC1C	5.25378942489624	[5,5.5]
CC1CC1(CCC1CCC1)C1CCC12CC(C)(C)CC=N2	5.24615478515625	[5,5.5]
C=CC1CCC1CC1(C2CCC2CCCC)CC1C	5.245021820068359	[5,5.5]
C=CC1CC1(C1CCC1)C(CCC)C1CCCC1C(C)(CN)CCC(C)C	5.221890449523926	[5,5.5]
CCC1C=CC2(CCC2)CCC2(C=CC1)CCC2	5.340554237365723	[5,5.5]
C=CC=CC1(CNC(CC)CC=C)CCC1CC	5.331272125244141	[5,5.5]
C=CNC1CCC(N)C1CC1(CC2(C=C)CCC2)CC1C=C	5.317287445068359	[5,5.5]
C=CC1CCC1(CCC1CC1C)CC(N)C1(C(C)CN=N)CC1	5.3371663093566895	[5,5.5]
C=CCC1(C=CC2(CC3CCC3SN)CC2C)CCC1	5.240267753601074	[5,5.5]
CC1CC1(CCC(C1CC1)C1C(C=O)CCC1C1CCC(CC2CC2)C1I)N=N	5.276503562927246	[5,5.5]
CCC(CS)C1C(C)C12CC1(CCC1)CCC2CC	5.311333656311035	[5,5.5]
CCC(CCCC1CC1)C1(CC2(CC)CCC2C2CC2C(=O)NC=N)CC1	5.283743381500244	[5,5.5]
CCCC1CCCC1C1(CC=O)C(C)C1CC1(CC)CC1	5.322570323944092	[5,5.5]
CCCC(CC(C)C(CCC1(C)CC1)CC1(CCC2CC2)CC1)C1(C=S)CC1	5.239535331726074	[5,5.5]
C=CCC1(C2CC2C2CCCC2C2CC2)CC1C	5.302839279174805	[5,5.5]
CCCCC1(C2CCC2)CCC1C(CC)CCC(C)CC1(CCC)CC1	5.235039710998535	[5,5.5]
CCCCC1CC(S)C1C(C)(C)CCC(CCC)C1(C=N)CC1	5.183116436004639	[5,5.5]
C=CC1CCC(C2CC(C=N)(CCl)C2C=O)C1C1CCC1	5.29011344909668	[5,5.5]
CC1CC1CC1C(C)C1(N)CC=CC1(CC=N)CCC1	5.493371963500977	[5,5.5]
CCC(CS)CC1(C(C)(C)CCC(C)(C)C2CCC2)CC1	5.155613899230957	[5,5.5]
C=CCC1(CC(C)C=C)CC1CC(C)(C)C=C	5.28359317779541	[5,5.5]
C=CC1C(F)CC1(C=NCC1(C=C)CCC1)CF	5.241278171539307	[5,5.5]
C=CC1(CC2CCC2(CC2CCC2)C2CCCC2)CC1	5.318547248840332	[5,5.5]
C=CCC1(CC(C)(C=C)CCC2CCC2)CC(N)C1CC(CC)CC	5.258692741394043	[5,5.5]
C=CC1CCCC1CC(C=C)C1(C=C)CC1	5.313131809234619	[5,5.5]
CCC(CC1(CCC2(N)CC2)CC1C)C(CC#N)C1CC1	5.2243547439575195	[5,5.5]
C=CCCC1(C)C(C(CCC2CC2)CC2(CC)CC2)C1(I)CC=C	5.26176118850708	[5,5.5]
C=CC=CC=C1C(=C(F)C=N)C=CC(N)C=CN1S	5.303652286529541	[5,5.5]
C=CCC(C1CC1)C1C(C)(C=O)C1(CCCCC)C1CC1	5.16445255279541	[5,5.5]
C=CCC(C(C)CC=N)C1(NC=CC=CC2CCC(C)C2N)CC1	5.2496795654296875	[5,5.5]
CCCCCC1(C2(C(CC=S)C(CN)C3CC3)CC2)CC1C	5.224061012268066	[5,5.5]
NC1CCC(C2CC2)C1C1CCCC1C1CC(C2CCCC2)C1CC1CC1	5.227928638458252	[5,5.5]
C=CC=CC1CCC1(CCC)CC(C=C)CC	5.188961982727051	[5,5.5]
C=CC=CC1C(C)CC1CC(C)C1(CN)CC1C	5.274383068084717	[5,5.5]
C=CC(=CCC1(C)CC1)C1CC1C=C	5.267825126647949	[5,5.5]
CC1CC1CC1CCC1C(C)(CC1CC1CCC1CC1)CC1C(OC2CC2)CC1C1(CC=N)CCC1	5.309595108032227	[5,5.5]
C=CN=CC=C(C=CCC1(C2CC2SCN)CC1C)CC	5.399570465087891	[5,5.5]
C=CC(CC=O)C1(F)C(CC2CCC2)C1CC1(C)CC1	5.287466049194336	[5,5.5]
CC(C)CC1(CCC2(CC3(C)CC3)C(C)C2C=O)CC1	5.487565040588379	[5,5.5]
C=CC1CCC(CC(CC)CCC2CC2)C1C1(CF)CCC1	5.193779945373535	[5,5.5]
C=CCC1(C(C#CCC(C)C)CCl)CC1C=N	5.188251972198486	[5,5.5]
C=CC(=CCC(C=C)CC)N(NCC1CC1C)NCC1(C=C)CCC1	5.258606433868408	[5,5.5]
CCC(C)(C)CCCC(C)(CCC1(C)CC1)C1(CN=N)CCC1	5.265374183654785	[5,5.5]
C=CCC1(NC2(C(CN)C3CCC(CC)C3CC(C=N)CC)CC2)CCC1	5.292876243591309	[5,5.5]
C#CC1CCC1(C=O)CCC1(C2CCC2N)CCC1	5.274679183959961	[5,5.5]
CCC1(CC(C)(C)CC2C(CCCF)CC2C2CC2)CC1	5.233775615692139	[5,5.5]
CC1CC1(CCC1(C)CC1)C1C(N)CCC1CC1(C)CC1	5.207586288452148	[5,5.5]
CCCCC1(CCC2CC2)CCC1C1CC(C(C)(C)CC=O)C1S	5.250921249389648	[5,5.5]
C=CC(C=C)=C(N)N1C=CC1=CCCCC(Cl)C=C	5.2313055992126465	[5,5.5]
CC=CC(C=NN)=CC1(CCC2(NN)CC2C)CC1C	5.153691291809082	[5,5.5]
C=CC1CCC1(CC1CC1CC(C)C)C(CC=O)C1CC1	5.3934526443481445	[5,5.5]
C=CCC1C2(CCC2)CCC(C)CC2(CC2)CC12CC2	5.23509407043457	[5,5.5]
C1=CC2(CC2)C(C2CC2)CC2CCC(CCC3CC3)C12	5.241138458251953	[5,5.5]
N=CC1CCCC1C=CC1(CC2CCC(C=N)C2C=N)CC1	5.354858875274658	[5,5.5]
C=CN1C=C(F)C(C=NCC2(S)CC2)NC2CC=CC(C1)C1(CC1)CC(C=O)CN(C(C)CC=NN)N2	5.255240440368652	[5,5.5]
C=CC=C(CC(CC)CC)C1CC(C)C1C=S	5.1573944091796875	[5,5.5]
C=CCC1(C2CCC(C=N)C2CC2(I)CCC2)CC1C	5.245845317840576	[5,5.5]
C=CC(=S)CC1(CC2(CC(CC)C3CCC3)CCC2)CCC1CC1CC1	5.291930198669434	[5,5.5]
C=CCC1(CC2(CC3(CC4(C=C)CCC4)CCC3)CC2)CC1	5.315628528594971	[5,5.5]
C=CC1(C(CN)CCC)CC1CC(F)C1(C=S)CC1	5.243298530578613	[5,5.5]
CCCCCC1C=NN=CCCC1=CC=CC=CC=CNCC1CCC1	5.131237983703613	[5,5.5]
CCC(CCC1CC1)C1CCCC1CC(C)(C)C1(CC2CC2)CC1	5.073746681213379	[5,5.5]
CCC(CCC1(CCC(CC2CC2C)C2CC2)CC1)CC1(CC(=O)O)CC1	5.119326591491699	[5,5.5]
CCCC1C(C2CCCC2CC2CC2C)CCC1C1CCCC1C1CC1	5.1323747634887695	[5,5.5]
CC1CC1CCC1(CC2(N)C(C)C2C=N)C(C)C1C=O	5.142866611480713	[5,5.5]
CCCCC=CC(CCC)CCCC1C(C=N)CC1CC1(C)CC1	5.103395462036133	[5,5.5]
C=C1C=CC(C=C(Cl)N=CCC)=C(C=CN)C1=O	5.158350944519043	[5,5.5]
C=CC(C)(C)CC(CC1CCC1SC1(CCC(C)C)C(C)C1N)C1CC1	5.244724273681641	[5,5.5]
CCCC1CC(CCC2CC2)C1C1CC1C=CC1(CN)CCC1C	5.305604934692383	[5,5.5]
C=CC1(CC2(CCC(CC(C)C)C3CC3)CCC2)CCC1C1CC1	5.322142124176025	[5,5.5]
CCCCC1CC(CC(C=N)C2(CC3(CCl)CC3)CC2)C1CCC1CC1	5.249329090118408	[5,5.5]
C=CC1(CCC2(C)CC2)CCC1CC1(C=NC)CCC1	5.328303337097168	[5,5.5]
CCCCC1CC1C1CCCC1C1CC(C)C1CC1CC1C	5.27418327331543	[5,5.5]
C=CC=CC(=CC=NNCC(C)C)C(=CNC=C)C(C=CNCN)=CNN	5.254761695861816	[5,5.5]
CCC1(CCC2CC2C)CCC1C=CCC1(C)CC1	5.278000831604004	[5,5.5]
C=CC=C(N)C=CC1(CC)CCC1C1CCC1	5.215921401977539	[5,5.5]
C=CCC(CC1(CC2CC2C)C(C)C1CC)C1CC1	5.2046966552734375	[5,5.5]
CC1(CC2(CC=N)C(C(CN)C3CC3)C2(C)C(C)(C)CC#N)CC1	5.224417686462402	[5,5.5]
C=CC1(CCC2(C=N)C(C)C2Br)CC1C	5.254315376281738	[5,5.5]
CC(F)CC1(CCC(CC2(C(C)C(CC3CCCC3)CC3CCC3)CCC2)C2CC2)CCC1	5.382761001586914	[5,5.5]
C=CC1C(C=C)(CC=O)C1(CCC1(C)CC1)NCCC1CC1	5.257791042327881	[5,5.5]
CCC(C)(C)C1CC1(CC(C)C)CC1(CC=S)CC1	5.330081939697266	[5,5.5]
CC1CCC(C2(C3CCCC3)CC2)C2CCC12CC=O	5.37070369720459	[5,5.5]
CCCCC1C2CC(CCC)C1C1(CCC1)CC2=CS	5.232181549072266	[5,5.5]
C=CC1CCC1C1CCC1(CCC)CC1(F)CCC1	5.151403427124023	[5,5.5]
CCCC1CCC1(CC(CC1CC1C)C1CC1)CC1CCCC1C1CCCC1	5.2009124755859375	[5,5.5]
CCC(=O)NC=C(N)CC1(C=C(F)C(C)=S)CC1C	5.275020599365234	[5,5.5]
CCCC=CC1C(CC2CCC2)C(CC2CCC2)C1C1CCC1C1CC1	5.310560703277588	[5,5.5]
C=CC(=O)C1CC1C#CCC1(C#N)CC1C	5.242215156555176	[5,5.5]
CCC(CCC1(C=S)CC(CC(CC)C2CCCC2CC)C1CC)CC(C)C	5.24229621887207	[5,5.5]
CC1=CC2=C3C=C(N)C(=O)N(C=C(CC=O)NN)N=C3C=CCCC1=CC=N2	5.288835048675537	[5,5.5]
CCCC1C(C(=O)CC2CC2)CCC1C1CC1(CCC)CC1CCC1	5.12030029296875	[5,5.5]
CCCCC(CCC(C)C=CC=CCC(CCC)CC(CC)C1CC1)C(C)C	5.199988842010498	[5,5.5]
CCCCCC1(C2CCC(CC(S)C(C)C=O)C2CC(C)C)CC1C	5.368903160095215	[5,5.5]
N=CC1(CNC2CCC2C(CC2CCCC2CC2(C=O)CC2)C2CC2)CC1	5.117234706878662	[5,5.5]
C=CC(CC(=O)C=CC=CCC)CC(C#N)SC=O	5.2761030197143555	[5,5.5]
C=CC1(CC(C)C(CC2CCC2)C2(CCCC)CCC2)CC1	5.229053497314453	[5,5.5]
C=CN(S)NC=C(N)CC=C1NC=CC=C(C)C=C1CC	5.329804420471191	[5,5.5]
C=CC1CCC1C1CCCC1C1(CCCC)CC1C	5.2730512619018555	[5,5.5]
C=CC1C(F)CC(C2(C(CCCC)CC3CCCC3)CC2)C1N	5.2136125564575195	[5,5.5]
C=CC1CCC1C1(C(CC=O)C2CCCC2)CC1C=C	5.223357200622559	[5,5.5]
C=CCC(C)(C)C(C)C(CN)C1(CC2CCCC2Cl)C(C)C1CC1CCC1	5.174473762512207	[5,5.5]
C=CC(C=C)=CCC(C=C)CC=CC=O	5.320326805114746	[5,5.5]
C=CC(=CCC(C)C=C)CC(C)(C)C=C(SCN)C(=O)C=O	5.264543056488037	[5,5.5]
CCCC1C(C#N)C(C)C1C1CC1CC1CC1C	5.092143535614014	[5,5.5]
C=CC=C1NSC(=O)C2=CCC(N1)C(C=C)=C(C=C)C2=O	5.19251012802124	[5,5.5]
C=CC1C(CCC)CCC1CC1(C=C)CCC1C	5.240029811859131	[5,5.5]
C=CCC(C(=O)C1(CC(=O)C2CCCC2)CC1)C1(S)CC1C(C)CN=N	5.172499179840088	[5,5.5]
C=CCC1(CN=NC2(C)C(C=O)C2(CC=C)NCC2(C)CC2)CC1	5.139674186706543	[5,5.5]
C=CCC1(C2CCC2C)CC1C(CC)CC1CC1(CC=O)N=CI	5.143388748168945	[5,5.5]
CC1(C)CC2CCCC2C2CC(CC13CCC3)C2N	5.232156753540039	[5,5.5]
CCCCC(C)CC1C(CCCC2(C)CCC2)C(SN=N)C1C(C)(C)CC#N	5.399538993835449	[5,5.5]
C=CC1C(N)CCC1C1(CC2CC(CC(C)C)C2N=N)CC1	5.1334662437438965	[5,5.5]
C=CCC(C)C1(CC2CCC2(CC=C)CCC)CC1	5.1267900466918945	[5,5.5]
O=[SH]C1CCCC1C1CC1CC1(CCC2(CC3CC3)CCC2)CC1	5.248126029968262	[5,5.5]
C=CC1(CC2CCCC2)C(C)C1C(C)(C)CC1C(C)C1(C=O)CN	5.2754926681518555	[5,5.5]
CCC1(C=N)CCC1C1C(C)C1(CC(C)=O)C1CCCC1CC1CC1	5.3615264892578125	[5,5.5]
CC1(CC=CC=CCC2(C3CC3)CC2)CC1	5.270895004272461	[5,5.5]
CCCC1C(C)C1(CC(CC=O)C1CC1)C1CC1CC(C)C	5.222364902496338	[5,5.5]
C=CC1CCC(CC(CC)C2(CCCC)CC2)C1C#N	5.338657379150391	[5,5.5]
C=CCCCC(C)(C)C=CC(=CC)CC(C=C)CC	5.214788436889648	[5,5.5]
CCN=CSC1CCCC1C(=O)CC(N)CC1CC1C1CCCC1C1(CCC2(CC)CCC2)CC1	5.247647285461426	[5,5.5]
C=CCC(CC(C1(N)CC1)C1(C(CC=N)CC(C)C)CC1)C1CC1	5.155356407165527	[5,5.5]
CCCC1CCCC1C1C(CC2(C)CC2)C1C1CCC1C=O	5.23612117767334	[5,5.5]
C=CCC(CF)(CS)C1C(C=C)CC1CCC	5.234275817871094	[5,5.5]
CCCC1CCC1(CC(C)CC1CCC(C2CCC2)C1CC(CC)CC1CC1)CC1CC1	5.292054653167725	[5,5.5]
C=CCC1(C(C)(CO)CC(C)CI)CC1C1CCC1C1CC1	5.241408348083496	[5,5.5]
CC(C)CC(=O)C1CCCC1CC1(CC2(C(C)CCC3CC3)CC2)CCC1N	5.229903221130371	[5,5.5]
CCC1(CCC(C)C)CC1CC1(CCC2(C)CC2)CC1	5.135776996612549	[5,5.5]
N#CC1CC(C2(C[SH]=O)CCC2)C(S)C1C1(CC=O)CC1	5.250844955444336	[5,5.5]
CCC1CCCC1C(=O)C1C(CC2CCC2)CC1(CC=S)C1CCCC1N	5.237174034118652	[5,5.5]
C=CCC(C(C)C=C)C1(CCC(CC)CCC)CC1C	5.401745319366455	[5,5.5]
C=CCC1(CC(C=C(N)CC)CC)CC1C	5.347323894500732	[5,5.5]
C=CC1C(C)(C=S)C1(CC(CNC)C1CC1)C(=O)C(=O)O	5.127485275268555	[5,5.5]
C=CC1CC(CC(C)C)C1C1(CCCCC)CC1C	5.217647552490234	[5,5.5]
CC(CC1CCCC1F)C1CCC(C2CCC2)C1CC1(C(=O)C=N)CC1	5.153691291809082	[5,5.5]
CCCCC1CCC1NCC1(CC(C)C)CCC1CC(C1CC1)C(C[SH]=O)C1CC1	5.0750555992126465	[5,5.5]
CCCC1(CC#CC=O)CC1C1CCC1CC	5.111238479614258	[5,5.5]
C=CC=CC(CC1CC(N)C1CC1(CC)CCC1)C1CC1	5.3121657371521	[5,5.5]
CC1C(C=O)C1(CF)C1C(C=O)CC1C=S	5.424094200134277	[5,5.5]
C=CC1C(CC2CC2)CC1C1C(C=C)C1(CN)C1CCCC1C1CCC1N	5.397933006286621	[5,5.5]
CCCC1C(CC)C(C=S)C1CC1(CC2CC2)CC1C	5.295114994049072	[5,5.5]
CC1CC1CCC1(CC2(CCC3CC3)C(C)C2C2CC2)CC1	5.303230285644531	[5,5.5]
CC(C=CF)=CC1CCC1C1NC2CCCC21	5.129533290863037	[5,5.5]
C=CC1CCC1CC1(C=N)CCC1CC(C(C)CN=CN)C1CC1	5.183576583862305	[5,5.5]
C=CC1C(N)CCC1C=CCC1(C=CC=S)CCC1	5.241423606872559	[5,5.5]
C=CC=CCC(C)CNCCC=NNC(=O)C=CN(CC)C(C=CN)C(CC=C)NCCC1(C)CC1	5.235664367675781	[5,5.5]
C#CC1C(S)CC1CC(C)(CC1CCCC1)C1CCCC1C=N	5.160305500030518	[5,5.5]
C=CCC(C=CC=CCC1(C=N)CC1C)CC	5.222932815551758	[5,5.5]
CCC(CC=N)C(CC)C1(CC2CCC2C2CCCC2)CC1C	5.225927352905273	[5,5.5]
C=CCC1(C(=NC=O)C2(CN)CCC2)C(C=C)C1(C)CC(CC)CC1(CCC)CCC1	5.208857536315918	[5,5.5]
C=CC(=O)C1CC(C2(CC=S)CCC2)C1C=CC=CC=O	5.160593509674072	[5,5.5]
C=CC=CC(C1=CC(C)CCCC1)C(C=CCCl)CCN	5.133330821990967	[5,5.5]
C=CC=CCC1(CC)C(C)C1N=CCC1(C)CC1	5.281736850738525	[5,5.5]
C=CC=CCC(C)NCC(C)NC1(CC=C)CC1C	5.158782958984375	[5,5.5]
C=CCC1(CC2(CN)CCC2CC(CC)NC2(CC=C)CCC2)CCC1	5.134490966796875	[5,5.5]
C=CC1CCC1C1(CCC2(C)CC2)CC(N)C1F	5.233784198760986	[5,5.5]
C=CCC(CCC)C1(CC2(CC(C)C)CCC2C2CC2)CC1	5.309330940246582	[5,5.5]
C=CC1CCCC1CC(C)(C)C(CC1CCC1C(C)=O)C1CC1	5.156341552734375	[5,5.5]
CCCCC1CCC2(CC(C)C(C3(N)CC3)CC1C)CC2C	5.123737335205078	[5,5.5]
CC(CCC1(CCC(CC2(F)CC2)C2(N)CC2)CC1)C1CC1	5.211154460906982	[5,5.5]
CC(CC1(C(CC2CC2N=N)C2CC2)CCC1N)C(CC=N)CC1CC1C	5.144853591918945	[5,5.5]
CCC1CCCC1CC1CC2C(C)C(C1=O)C2F	5.0029754638671875	[5,5.5]
C=CC1C(C#N)CCC1CC=CC1(CS)CC1	5.261976718902588	[5,5.5]
C=CC(CN)C(C)CC1(C=CC2(CN=N)CC2C)CC1	5.296734809875488	[5,5.5]
C=CCC(C)C(CCC1(CC(C)C2CCCC2CCC)CC1C)C1CC1	5.150378704071045	[5,5.5]
C=CCC1(C(CC)CC2(CC3CC3)C(C=N)C2C(=O)CCCC)CC1	5.280819892883301	[5,5.5]
CCCCCC(CC)CC1(CC=CC=O)CC1C=CCCC1CC1	5.20673942565918	[5,5.5]
C=CCC1(C2(CC)C(C)C2C=NC2CCCC2C2CCC2)CCC1	5.335658073425293	[5,5.5]
C=CC=CC=NSC(C#N)=CC=CC=C	5.259072303771973	[5,5.5]
C=CC1(CC(CC(C)(C)CCC(C)(C)S)C2CC2)CC1C	5.322932720184326	[5,5.5]
CCCCC1(CC2C(C)C2(CCC2CCC2)CCC2CC2)CC1C	5.364867210388184	[5,5.5]
CC1CC1(CN)C1CC(C2CCCC2C=O)C(C2CC2)C1C=N	5.233699798583984	[5,5.5]
CCC(CC(C)(CCC1(C(CC)CNC)CC1C)C[SH]=O)C1CC1	5.165797233581543	[5,5.5]
CCCCC1(C(CC)CC2(CC(CC3(CC4CC4)CCC3)C3CC3)CCC2)CCC1	5.342640399932861	[5,5.5]
CCC1(C(CC2CCC(C)C2C=N)CC2(C)CC2)CC1	5.328071594238281	[5,5.5]
C=CC1(C)C(N)C1(CC1CCCC1)CC(CC1CC1C)C1CC1	5.224953651428223	[5,5.5]
CCCC(CC)CCC1(C(CCC2(C)CC2)C2CC2)CCC1CC(S)CC	5.456624984741211	[5,5.5]
C=CC1(CC2CC(C)(CN)C2C(C)(C)CF)CCC1	5.080327033996582	[5,5.5]
C=CC1CC(CC(C)(C)N)C1CC1(CC(C)C2CCCC2)CC1	5.223997592926025	[5,5.5]
CC1C(C2CCCC2C2CCC2)C1(C=N)CC(C)(C)CCC1(C)CC1	5.375487804412842	[5,5.5]
C=CC1(CC2CCC2CC2(C3CCC3)C(C)C2N)CCC1	5.3594465255737305	[5,5.5]
C=CC1(C(S)CC2(CNCCC)C(C)C2I)CC1	5.249440670013428	[5,5.5]
